ID,commenterID,articleID,comment,likes,commentID,replyID,date
5478,3321,269,"@Tom Harpur Photography: In the river Lee in Cork there are seals fishing up as far the Inniscarra dam, they consume a huge amount of trout and salmon along the way. Not to mention the amount of fish taken in other rivers, estuaries and harbours all over Ireland. They are a menace to the fish population all over the country. I don’t agree with beheading them but there has to be a more humane way to keep the seal population under control.",76,9277861,9277681,"2hours ago"
5479,3322,269,"@EdmundOrlando: there’s a video of one attacking and killing a Swan beside the mercy hospital",13,9277903,9277681,"1hour ago"
5480,3323,269,"@EdmundOrlando: they have a right to!!! cop on. we dont own the fish and rivers",70,9277912,9277681,"1hour ago"
5481,3302,269,"@EdmundOrlando: what about human interference in the ecosystem? Pollution, migration barriers are the reasons behind low salmon, trout populations. I’m fishing all my life. Lake, sea, river. I know what the problem is. I can tell you it’s not seals or cormorants or pike. Its humans!!!",71,9277929,9277681,"1hour ago"
5482,3324,269,"@Tom Harpur Photography: jumping to conclusions there that’s there’s foul play. Let the npws investigate before pointing the finger. They have natural predators in the ocean and orcas have been in Irish waters a lot recently",5,9277930,9277681,"1hour ago"
5483,3302,269,"@feker: plenty of videos going around showing lads with lurches ripping pregnant hares apart. Nature is cruel but we are most cruel. Seals kill to live, we humans kill for food and entertainment.",45,9277934,9277681,"1hour ago"
5484,3325,269,"@TheITGuy: a point unfortunately lost on the majority",21,9277941,9277681,"1hour ago"
5485,3318,269,"@EdmundOrlando: aaaah that’s how nature works, lad. Do you want to start culling spiders because they’re eating loads of flies?",17,9277953,9277681,"1hour ago"
5486,3326,269,"They are always at it, usually on the islands off the coast where their colonies are, some very dangerous people to confront!..",111,9277692,9277692,"3hours ago"
5487,3327,269,"This is actually a naturally occurring phenomenon when seals eat to much fish that instead of disposing of it in the usual fashion it lodges in their brains and over time this can build up and make their heads fall off",76,9277708,9277708,"3hours ago"
5488,3328,269,"Its the super factory trawlers that are devouring the ocean of fish and now the innocent seals are paying the price. Shameful.",164,9277824,9277824,"2hours ago"
5489,3329,269,"Fungi has gone rogue",88,9277699,9277699,"3hours ago"
5490,3330,269,"It doesn’t make sense cutting the heads off. If they were shot why go to the trouble of hauling big animals into a boat and beheading them? Shooting them has been going on for years, but this is weird. Is somebody doing seal hunting trips for trophies?",49,9277678,9277678,"3hours ago"
5491,3331,269,"@Oretani Wildlife: maybe the fisherman are outsourcing the seal culling and the head is proof of kill maybe? Whatever the reason it’s barbaric",73,9277712,9277678,"3hours ago"
5492,3332,269,"@Oretani Wildlife: sounds like the work of the terrorist group IFISH leader O’salmon Bin Laden",73,9277926,9277678,"1hour ago"
5493,3333,269,"I’d imagine the person who would behead a seal might also know the whereabouts or what happened to Fungi.",37,9277768,9277768,"2hours ago"
5494,3334,269,"Poor seals and hope arrest who sicko barbaric",52,9277778,9277778,"2hours ago"
5495,3335,269,"Seal I S I S",19,9277781,9277781,"2hours ago"
5496,3336,269,"related? https://www.thejournal.ie/gardai-investigate-after-seals-heads-nailed-to-sanctuary-gates-in-dingle-pics-478061-Jun2012/",5,9277998,9277998,"1hour ago"
5497,3337,269,"Has fungy joined isis ?",4,9277858,9277858,"2hours ago"
5498,3269,269,"They flew into windfarms.",9,9278043,9278043,"52mins ago"
5499,3338,268,"Majority of country following guidelines. Cannot keep comparing to March & Case numbers. Deaths and ICU in-line with normal years. We need to lift all restrictions and encourage people to be sensible. The fear that has been hyped about this disease is unreal.",518,9278120,9278120,"1min ago"
5500,3260,265,"@Da Dell: Ok Dell, no point discussing anything with you if you keep moving the goal posts. Apple are compliant with irish tax law and that is why the EU lost the appeal. If its moving goal posts you want hows about we talk about Jerry McCabe, the disappeared, the northern bank robbery and people currently being knee capped up north. Enjoy the 27% to 30% in the polls. I’m 42 your crowd will never be in power during my life time.",9,9278121,9277771,"2mins ago"
5501,3340,270,"Still can’t trust the figures, if you die of a certain illness that is not due to Covid but test positive for it, you’re listed as a Covid death.",222,9277682,9277682,"3hours ago"
5502,3341,270,"@Sean Reddin: Can you give some reliable sources on that, please? Or was it your mate Gary who heard it from “loads of people”?",101,9277718,9277682,"3hours ago"
5503,3342,270,"@JusticeForJoe: Facebook more than likely.",45,9277725,9277682,"3hours ago"
5504,3343,270,"@JusticeForJoe: he hasn’t anything reliable. Just his own facts.",21,9277732,9277682,"3hours ago"
5505,3344,270,"@JusticeForJoe: This questions was asked to the HSE in the Dail covid Committee. The HSE responded that if a patient dies and test positive they are marked down as having died from Covid. Even though they may have fell off a ladder or got a heart attack or died from cancer. I can link the video here if you wish. The facts on this are quiet clear Covid death median age is 80+. Older people have far more health complications than younger people thats why we try to prevent them from getting the flu. Because it could kill them.",83,9277766,9277682,"2hours ago"
5506,3340,270,"@JusticeForJoe: It was a question asked by Michael McNamara to NPHET at an Oireachtas committee meeting not so long ago actually which NPHET answered yes to. There was no need to be so rude mate.",85,9277772,9277682,"2hours ago"
5507,3340,270,"@JusticeForJoe: It was a question asked by Michael McNamara to the HSE at an Oireachtas committee meeting not so long ago actually which the HSE answered yes to. There was no need to be so rude, maybe that is how you get your kicks.",47,9277779,9277682,"2hours ago"
5508,3261,270,"@JusticeForJoe: thats unfair. He means that the daily announcement and the HSE total refers to people who died WITH Covid and not necessarily because of it. Where he is wrong is in saying or implying this is somehow unacceptable. It is not. It is in line with WHO guidelines on reporting infectious or notifiable diseases. Particularly is a clusterf*&k pandemic",21,9277796,9277682,"2hours ago"
5509,3345,270,"@Sean Reddin: from the article the guidelines the department of health use for covid deaths. “A Covid-19 death is defined, for surveillance purposes, as a death resulting from a clinically compatible illness in a probable or confirmed Covid-19 case, unless there is a clear alternative cause of death that cannot be related to Covid-19 (e.g. trauma). There should be no period of complete recovery between the illness and death.” So if you die from an illness that is not clinically compatible or from trauma you are not listed as a covid death. If you die from a clinically compatible illness after testing positive covid19 is recorded as an underlying issue along with the clinically compatible illness",15,9277818,9277682,"2hours ago"
5510,3346,270,"@JusticeForJoe: https://www.thejournal.ie/covid-19-deaths-ireland-hiqa-5140490-Jul2020/",5,9277823,9277682,"2hours ago"
5511,3345,270,"@Jean Farrelly: from your link. The HIQA scientist stated
RECIPES & OFFERS
SOME MORE GREAT SITES
THE42
NOTEWORTHY
File photo
File photo
Image: Shutterstock/Boyloso
Covid-19 deaths may have been overestimated, Hiqa report finds
Leo Varadkar said the findings are “interesting but not a surprise” because of how deaths related to the virus are counted.
Jul 3rd 2020, 9:31 AM 69,256 130
Updated Jul 3rd 2020, 2:13 PM
THERE WAS A 13% increase in deaths in Ireland between March and June but Covid-19 deaths may have been overestimated, a new report by the Health Information and Quality Authority (Hiqa) has found.
The report examined the number of excess deaths that occurred over a three-month period during the Covid-19 pandemic.
The document, which can be read here, assessed the number of deaths that occurred in Ireland from 11 March to 16 June, relative to the expected number of deaths, using data from the death notices website RIP.ie.
It found that the official number of Covid-19 deaths reported may be an overestimate – something Tánaiste Leo Varadkar said was “not a surprise” given how deaths related to the virus are counted.
There were about 1,100 to 1,200 more deaths than would be expected based on historical patterns – a 13% increase between 11 March and 16 June, the report notes.
Excess deaths peaked by 33% over a six-week period from 25 March to 5 May. During this period, there was an increase of 1,200 deaths from expected figures, with 1,332 Covid-19-related deaths officially reported.
‘Interesting but not a surprise’
ADVERTISEMENT
Hiqa’s Chief Scientist, Dr Conor Teljeur, said the analysis shows “clear evidence of excess deaths occurring since the first reported death due to Covid-19 in Ireland”.
“However, the number of excess deaths is substantially less than the reported 1,709 Covid-19-related deaths over the same period.”
Hiqa found that the official number of reported Covid-19 deaths likely “overestimates the true burden of excess deaths caused by the virus”.
The report states that this could be due to the inclusion within official figures of people who were infected with the virus at the time of death whose cause of death may have been predominantly due to other factors.
Speaking to RTÉ’s News at One, Teljeur said the official figure of 1,709 is likely “an accurate estimate”.
“It may be a slight overestimate, but it is likely to be an accurate estimate. Excess mortality, it has a limitation that doesn’t necessarily fully state the burden of Covid-19 on mortality.
“So excess mortality is trying to contrast the number of deaths that were observed with the number that were expected. And as some of these people were expected to have died during that period, then they don’t count towards the excess mortality.
“But the reality is, they did die because of Covid-19, and it therefore contributes to the overall mortality and we need to count that correctly.”",4,9277836,9277682,"2hours ago"
